Date,Size,Value,Growth,Momentum,Quality,LowVolatility
2007-05-23,-0.0009561932,-0.0012024887,-0.0041238472,-0.0063158724,-0.0056377022,-0.0030490119
2007-05-24,0.0040738691,0.0042200010,-0.0029381315,-0.0007117513,-0.0054326707,0.0030919021
2007-05-25,0.0006848307,-0.0027145435,0.0012939983,-0.0013280108,0.0055640221,-0.0034410103
2007-05-28,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2007-05-29,-0.0006702316,-0.0028789473,0.0034706495,0.0005572446,0.0013376829,-0.0004533082
2007-05-30,-0.0014731989,-0.0038478196,0.0021354768,0.0019759063,0.0058558519,-0.0043496762
2007-05-31,-0.0035667147,-0.0019102390,0.0046649307,0.0038164868,0.0056062747,-0.0019929413
2007-06-01,0.0038722306,0.0027974659,-0.0057921232,-0.0063063461,-0.0017246552,-0.0018422037
2007-06-04,0.0023594306,-0.0001065724,0.0030597374,0.0022898677,0.0028962872,-0.0033973346
2007-06-05,0.0007095369,-0.0012209108,0.0096055926,0.0072877287,0.0072033790,-0.0014678630
2007-06-06,0.0008659248,-0.0011636693,-0.0005726177,-0.0004210693,0.0025568232,0.0013527540
2007-06-07,0.0005670905,0.0022672666,0.0035562074,0.0032616877,0.0028321733,0.0016914254
2007-06-08,-0.0024809143,-0.0017471740,-0.0010916650,-0.0051639676,-0.0027737594,-0.0026831877
2007-06-11,-0.0010719375,-0.0009350498,-0.0091989847,-0.0041092098,-0.0045580627,0.0019629296
2007-06-12,-0.0011467762,0.0014924199,0.0019413468,0.0008580879,0.0035829624,0.0023024822
2007-06-13,-0.0034961272,-0.0020918264,-0.0021251231,-0.0040674123,-0.0044980882,-0.0040998138
2007-06-14,-0.0011375360,-0.0010582317,0.0021620388,0.0019927189,0.0039369202,-0.0033759479
2007-06-15,-0.0021303245,-0.0018754122,-0.0001424821,0.0024058003,0.0028957439,-0.0027071128
2007-06-18,-0.0021386152,0.0007713391,0.0029661096,0.0040991294,0.0048596542,-0.0019579571
2007-06-19,-0.0010049750,0.0015808181,-0.0035448870,-0.0050504817,-0.0051805723,-0.0007125739
2007-06-20,-0.0024157478,0.0000480522,0.0024599802,-0.0061780959,0.0005694547,0.0022549297
2007-06-21,0.0002840220,-0.0008690918,0.0016857345,-0.0006372791,0.0121807914,-0.0044570101
2007-06-22,-0.0060637180,-0.0055249851,-0.0009586784,-0.0019657317,0.0009893025,-0.0036805722
2007-06-25,0.0047159695,0.0062696731,0.0053822381,0.0097748024,0.0011394824,0.0048011030
2007-06-26,0.0050737677,0.0052383381,-0.0018771338,-0.0038881102,-0.0049337807,0.0042862721
2007-06-27,-0.0001905872,-0.0013721226,0.0013268296,0.0098790568,0.0037263207,-0.0032314989
2007-06-28,-0.0005670914,-0.0016383322,0.0025509009,-0.0015792351,0.0036736018,-0.0014850875
2007-06-29,-0.0015139380,-0.0006243403,0.0015000057,0.0010721132,-0.0002987819,-0.0026199131
2007-07-02,-0.0034790594,0.0002007396,-0.0009456195,0.0019763791,0.0008281435,-0.0002591265
2007-07-03,0.0020046964,0.0029218425,0.0062684358,0.0075792196,0.0029247696,-0.0008988917
2007-07-04,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2007-07-05,0.0001463694,0.0028492689,0.0043727312,0.0059900385,0.0015771454,-0.0014257716
2007-07-06,-0.0001917956,0.0006071741,0.0006704237,0.0006143609,0.0007871267,-0.0013202008
2007-07-09,0.0026352038,-0.0020473928,0.0011961144,0.0057309042,0.0044891507,-0.0027901141
2007-07-10,0.0035889353,0.0002227270,0.0040906725,0.0060284141,0.0067860408,0.0036189070
2007-07-11,0.0020078259,0.0033962008,0.0029293408,-0.0000905328,0.0011209337,-0.0008384864
2007-07-12,0.0039228246,0.0035359998,-0.0001063543,0.0036369780,-0.0012233067,-0.0029281169
2007-07-13,-0.0027660792,-0.0017258968,0.0049317497,0.0038513860,-0.0035402614,-0.0001584084
2007-07-16,0.0025271560,-0.0015507792,-0.0039997524,-0.0004212215,0.0045436393,0.0038822145
2007-07-17,-0.0038299157,0.0038566292,0.0028807527,0.0004185315,-0.0036840268,-0.0050812443
2007-07-18,0.0007319629,0.0029066047,0.0054170301,0.0038320705,0.0038273836,-0.0036654329
2007-07-19,0.0024398101,-0.0003243975,0.0014616333,0.0009491980,0.0013893779,-0.0044457903
2007-07-20,0.0017864307,0.0006217287,0.0005166782,0.0035648332,0.0026912880,0.0001679109
2007-07-23,0.0029418752,0.0036509113,0.0024567534,0.0021463048,0.0074581196,0.0040864009
2007-07-24,0.0054693548,0.0034127762,-0.0061478448,-0.0063245013,0.0052308789,0.0095367878
2007-07-25,0.0005825286,-0.0032734568,0.0291780508,0.0283380371,0.0059660382,0.0071227400
2007-07-26,0.0013093965,0.0018916814,0.0092572065,0.0091296466,0.0010541353,0.0039455762
2007-07-27,-0.0000407962,0.0021238973,0.0017129352,0.0006114460,-0.0037148925,0.0051292799
2007-07-30,-0.0035262481,0.0006793569,-0.0024676339,-0.0041518430,-0.0028853753,-0.0030230564
2007-07-31,0.0021436205,-0.0029804661,-0.0100364485,-0.0098276024,0.0058352237,0.0046001376
2007-08-01,0.0029520913,0.0085711132,-0.0041253101,0.0011223063,-0.0031129781,0.0039979155
2007-08-02,-0.0017213312,0.0017741303,0.0008767686,0.0010776268,-0.0043102923,0.0008052851
2007-08-03,0.0062768578,0.0097441640,0.0065691181,-0.0018183966,0.0047010468,0.0134319161
2007-08-06,-0.0022307581,-0.0028671870,-0.0016145449,-0.0063396510,-0.0029390838,0.0091511737
2007-08-07,0.0014161229,-0.0005600759,0.0023079457,-0.0018353056,0.0019225320,0.0012357539
2007-08-08,0.0081730371,-0.0003571574,0.0011692826,-0.0028669555,0.0079556125,0.0015231752
2007-08-09,0.0038830756,0.0028887368,0.0027588978,0.0003781372,0.0142481126,0.0123189508
2007-08-10,0.0019778853,0.0053117363,0.0062644317,0.0032650653,-0.0059149767,-0.0023646160
2007-08-13,-0.0069481438,-0.0091076150,-0.0048547671,-0.0026962344,-0.0048216217,-0.0060471590
2007-08-14,0.0052610535,0.0030408327,0.0023047316,0.0089672033,0.0148355430,0.0059687957
2007-08-15,0.0082584133,-0.0003488116,-0.0002010916,-0.0084733173,0.0039303756,0.0090435790
2007-08-16,-0.0020218115,0.0049483214,-0.0036937560,-0.0091904692,-0.0062955438,0.0093245716
2007-08-17,-0.0015057245,-0.0074487885,-0.0030115066,0.0026213303,-0.0002735131,-0.0050952633
2007-08-20,0.0001805328,-0.0032832672,-0.0042314796,-0.0000451429,0.0004330040,-0.0031791706
2007-08-21,-0.0038834594,0.0032202853,0.0106003799,0.0131928333,-0.0023139374,0.0012591499
2007-08-22,-0.0046575028,-0.0059172848,0.0021099501,0.0034852394,-0.0028597083,-0.0068377773
2007-08-23,0.0012402067,-0.0008822380,-0.0003680037,-0.0005264780,-0.0006111244,-0.0005985328
2007-08-24,0.0009393513,0.0039685526,0.0007171408,0.0062114209,-0.0022852007,-0.0051527055
2007-08-27,0.0040564061,0.0024246747,0.0044720034,0.0041845577,0.0087505932,0.0016544177
2007-08-28,0.0060648980,0.0019154091,-0.0031730763,-0.0053890450,0.0047501172,0.0083618050
2007-08-29,-0.0042421044,0.0031794903,0.0091196235,0.0153208182,0.0000945020,-0.0083056895
2007-08-30,0.0018977093,0.0043556087,0.0052619026,0.0073740517,0.0032295448,0.0008961795
2007-08-31,-0.0032115030,-0.0024400250,0.0018179562,0.0014674307,0.0008534482,-0.0017694986
2007-09-03,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2007-09-04,-0.0039248642,-0.0013048190,0.0019235584,0.0086803228,0.0022627910,-0.0043808430
2007-09-05,0.0039341982,-0.0001506563,0.0009553429,0.0037437139,0.0056095993,-0.0021003830
2007-09-06,-0.0016518697,-0.0020767495,-0.0026690106,0.0001061684,0.0022482136,-0.0026395832
2007-09-07,0.0047871533,0.0002235838,-0.0018453624,-0.0023878719,0.0017816763,0.0050613534
2007-09-10,-0.0004705799,0.0045582720,0.0050094633,0.0045026839,0.0014674945,0.0017889233
2007-09-11,0.0004376042,-0.0003081626,0.0000846609,0.0038072406,0.0023074815,0.0018989335
2007-09-12,0.0009236343,0.0018373011,0.0010219716,0.0019613166,-0.0003655792,0.0010766082
2007-09-13,-0.0026633664,-0.0010555943,-0.0054546013,0.0032856963,-0.0044863792,-0.0018746957
2007-09-14,0.0021585240,-0.0005852500,0.0026644883,-0.0005857884,-0.0029154577,0.0004139997
2007-09-17,0.0028414201,0.0001670806,-0.0003423230,0.0000221620,-0.0001274886,-0.0011828967
2007-09-18,-0.0091127804,0.0009766553,-0.0062537519,0.0050630253,-0.0030276123,-0.0053145775
2007-09-19,-0.0022214727,-0.0061275447,-0.0069174412,-0.0045662016,-0.0047697423,-0.0014746502
2007-09-20,0.0037440827,0.0026805832,-0.0002206628,0.0049589424,0.0014462733,0.0001117755
2007-09-21,-0.0000418292,0.0024177868,0.0018290580,0.0052859330,-0.0010559081,-0.0016386902
2007-09-24,0.0021696967,0.0020722956,0.0024147322,0.0111967094,0.0072574947,0.0019789448
2007-09-25,-0.0024930243,0.0003045224,0.0080100538,0.0046328389,0.0038502554,-0.0029036597
2007-09-26,0.0016124336,0.0010756285,0.0018833918,-0.0000976099,0.0033050175,0.0026970958
2007-09-27,0.0003772029,-0.0037332087,0.0003463320,-0.0022827070,-0.0008279941,-0.0012938275
2007-09-28,0.0007615337,0.0041796458,0.0008199775,0.0006337978,0.0020785924,0.0011328352
2007-10-01,-0.0034397472,0.0003355877,-0.0037948144,0.0041252935,0.0014928237,-0.0022843372
2007-10-02,-0.0008252071,0.0013626907,-0.0001131815,-0.0061057506,-0.0049564657,0.0026378874
2007-10-03,0.0006487803,0.0060025887,0.0005992525,-0.0062269521,-0.0042590669,0.0038890238
2007-10-04,0.0001111897,0.0028225968,-0.0013572976,-0.0021751476,0.0013287726,0.0034313025
2007-10-05,-0.0031952185,-0.0009567356,0.0018261297,0.0045934104,-0.0026581072,-0.0039875111
2007-10-08,-0.0002673257,-0.0010872706,0.0088634390,0.0125948305,0.0026512321,-0.0002774871
2007-10-09,-0.0004422095,-0.0045407748,-0.0061476800,-0.0014691075,-0.0065688867,-0.0066492828
2007-10-10,0.0026792640,0.0074099647,0.0089718635,-0.0037469286,0.0030900184,0.0011729161
2007-10-11,0.0043831546,0.0006074702,-0.0080218826,-0.0162190326,-0.0069988341,-0.0003897034
2007-10-12,-0.0032151634,-0.0051102840,0.0022178688,0.0116746843,0.0034698803,-0.0024816835
2007-10-15,0.0046301426,0.0001672759,-0.0000741089,0.0058347684,0.0078437823,0.0006715178
2007-10-16,0.0002133352,-0.0042027002,0.0044628873,0.0089000042,0.0083178044,0.0011799247
2007-10-17,0.0008444625,0.0024534011,0.0012868234,0.0107383446,0.0122960777,0.0038150052
2007-10-18,-0.0012499559,-0.0079347923,0.0010235201,0.0001655920,0.0026556489,-0.0033699586
2007-10-19,0.0023380727,0.0032655197,0.0060575370,0.0000503046,0.0012383856,0.0080752538
2007-10-22,-0.0039961321,0.0070048200,0.0055956281,0.0051313248,0.0046102334,0.0033523683
2007-10-23,-0.0080667001,-0.0058763691,0.0115466741,0.0189503226,-0.0002743680,-0.0023155374
2007-10-24,0.0037118540,0.0049366142,-0.0090854140,-0.0142386781,0.0018232573,0.0025311412
2007-10-25,0.0037383610,-0.0004939556,-0.0137382243,-0.0096148582,-0.0128381770,-0.0039190471
2007-10-26,0.0063070051,0.0091806233,-0.0039558140,-0.0062632627,-0.0011890766,0.0018778565
2007-10-29,0.0028011231,-0.0029100331,0.0014482258,0.0031359593,0.0009130294,0.0022430507
2007-10-30,-0.0000069191,0.0004225483,0.0045263649,0.0026877229,0.0088577954,0.0038169537
2007-10-31,-0.0012599902,-0.0022217207,-0.0033884255,0.0006539369,-0.0012882905,-0.0032744341
2007-11-01,0.0028492184,-0.0052906836,0.0015776706,0.0063491182,0.0104309398,0.0068748464
2007-11-02,-0.0016629036,-0.0030608364,-0.0005820877,0.0005783830,0.0045241892,-0.0014136904
2007-11-05,0.0040534434,-0.0006870184,0.0015909387,0.0037563358,0.0009861129,0.0009947914
2007-11-06,0.0018188857,0.0038941224,0.0082374072,0.0119797775,-0.0002751006,-0.0046701359
2007-11-07,0.0042713200,-0.0018341035,0.0025610373,-0.0003474073,0.0038119563,0.0092498466
2007-11-08,-0.0053813128,0.0067586610,-0.0214858111,-0.0177499372,-0.0007045906,0.0062830881
2007-11-09,-0.0000852504,0.0000327092,-0.0120558860,-0.0125141436,-0.0009434620,0.0069074603
2007-11-12,0.0102785153,0.0097608518,-0.0043041717,-0.0092513415,-0.0082061393,0.0101057851
2007-11-13,0.0016139244,0.0046898865,0.0044708798,0.0078606653,-0.0087462643,-0.0071218290
2007-11-14,0.0024690731,-0.0044028611,-0.0052457251,0.0005711074,0.0050069059,0.0022324951
2007-11-15,0.0003910972,0.0004293069,0.0032922916,0.0027776199,0.0040185428,0.0077736638
2007-11-16,0.0065816714,-0.0013531125,0.0101025788,0.0060267485,0.0082496032,0.0025876122
2007-11-19,0.0026017228,-0.0035471310,0.0060193510,0.0007987291,0.0060879737,0.0033240690
2007-11-20,0.0055545181,0.0042906838,0.0038460633,0.0088686402,0.0047496335,-0.0010314500
2007-11-21,0.0013249483,0.0021194511,0.0028766546,0.0020579541,0.0049669542,0.0059998224
2007-11-22,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2007-11-23,-0.0043194483,0.0006609457,-0.0016779916,-0.0007180722,-0.0081963480,-0.0051603934
2007-11-26,-0.0005272257,-0.0076045715,0.0018429886,0.0016336483,0.0034377065,0.0059922388
2007-11-27,-0.0033528336,-0.0009996123,0.0028331173,0.0030495179,-0.0003401712,0.0016766517
2007-11-28,-0.0065999903,-0.0004706581,-0.0010466064,0.0048555248,-0.0056914833,-0.0077650710
2007-11-29,0.0024339894,-0.0027549411,0.0062342016,0.0040547722,0.0034322628,0.0001054267
2007-11-30,-0.0019499286,0.0135914326,-0.0013060163,-0.0115311735,-0.0133823375,-0.0033500541
2007-12-03,-0.0018547370,-0.0030025217,0.0034671402,0.0046576962,0.0047962820,-0.0016378895
2007-12-04,0.0003405228,0.0039810220,0.0108395779,0.0053353001,0.0063695913,0.0030496361
2007-12-05,0.0045775563,0.0024643236,-0.0157060376,-0.0002415575,0.0056515383,0.0004664247
2007-12-06,-0.0037978317,-0.0011287720,-0.0013022926,0.0005478351,-0.0031997193,-0.0084036058
2007-12-07,-0.0021148509,-0.0018196859,0.0022992432,0.0031745310,-0.0006894068,0.0013437941
2007-12-10,0.0000504253,0.0020619185,-0.0027405426,0.0001959382,-0.0015804959,-0.0031944882
2007-12-11,0.0110499848,-0.0028689438,0.0034519025,0.0124341810,0.0120673581,0.0096688268
2007-12-12,-0.0003507601,-0.0016119590,-0.0014818626,0.0056456435,0.0080670467,-0.0008671357
2007-12-13,0.0030793163,-0.0042190895,0.0037154305,0.0012455360,0.0035099936,0.0025739579
2007-12-14,0.0017021491,0.0032864308,-0.0018616683,0.0057545129,0.0059921434,0.0070637545
2007-12-17,0.0029468405,0.0023456624,-0.0052284453,-0.0103556422,-0.0058122526,0.0041895906
2007-12-18,0.0010422018,-0.0026151780,0.0021753784,0.0002384081,0.0041076273,-0.0042892326
2007-12-19,0.0003080137,-0.0006801929,0.0029780757,0.0067311185,0.0013076630,-0.0015482226
2007-12-20,-0.0008725670,-0.0027094615,0.0032178407,0.0032803573,0.0014851382,-0.0040483693
2007-12-21,-0.0049471194,-0.0021935915,-0.0018343483,0.0025962026,-0.0051147974,-0.0041677679
2007-12-24,-0.0030804502,0.0031883872,-0.0013146648,-0.0005434146,-0.0009483085,-0.0032531373
2007-12-25,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2007-12-26,-0.0019896871,-0.0013580921,0.0016429684,0.0043747877,0.0014460646,-0.0043786205
2007-12-27,0.0018651815,-0.0013701526,0.0044657294,0.0020086012,0.0009410740,0.0039030877
2007-12-28,0.0012163261,-0.0017211551,0.0012957277,0.0026366518,0.0031520196,-0.0007374643
2007-12-31,-0.0040748986,0.0038964285,-0.0037739298,-0.0041837336,-0.0067631076,-0.0025761477
2008-01-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2008-01-02,0.0028470206,-0.0062206866,0.0037319280,0.0021884570,0.0027780477,0.0021789671
2008-01-03,0.0012406708,-0.0017300424,-0.0040020530,0.0012300782,0.0044098120,0.0051475190
2008-01-04,0.0033787766,0.0038432340,-0.0055511587,-0.0064251129,0.0019962360,0.0173317928
2008-01-07,-0.0017942989,0.0038659547,-0.0012607286,-0.0027057321,-0.0039426469,0.0152745566
2008-01-08,-0.0003265694,-0.0095444938,0.0005474133,0.0021783091,0.0158737632,0.0209835814
2008-01-09,0.0067496758,-0.0037504655,0.0042678976,0.0006117580,0.0070552043,-0.0062636689
2008-01-10,-0.0045924198,0.0071452259,-0.0043943247,-0.0049182547,-0.0100591857,-0.0030848523
2008-01-11,-0.0031909339,-0.0004805031,-0.0074091085,-0.0208833807,-0.0048273747,-0.0041947297
2008-01-14,-0.0003790871,-0.0011447197,0.0005781744,0.0100249574,0.0008309288,-0.0105366223
2008-01-15,0.0036866146,-0.0017617023,0.0031103464,-0.0025181942,0.0027737997,0.0121008548
2008-01-16,-0.0080994011,0.0199881651,0.0007263721,-0.0240439627,-0.0194644827,0.0007133968
2008-01-17,0.0109067287,0.0001471251,0.0043278364,0.0158164776,0.0060845918,0.0155561119
2008-01-18,0.0017799356,-0.0006083212,0.0005469315,0.0071911005,0.0067419656,-0.0067913412
2008-01-21,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2008-01-22,-0.0035603023,0.0171598979,-0.0048709526,-0.0168209194,-0.0196999685,-0.0150737490
2008-01-23,-0.0172828765,0.0208873252,-0.0166719147,-0.0266113654,-0.0172616648,-0.0166793629
2008-01-24,-0.0027748976,-0.0056328577,-0.0030381743,0.0061024459,0.0081328010,-0.0112703621
2008-01-25,-0.0051697346,-0.0061042031,-0.0030948919,-0.0038418004,-0.0007031545,0.0074555194
2008-01-28,-0.0084377363,0.0092210788,-0.0068315797,-0.0225561007,-0.0090411640,-0.0108807397
2008-01-29,-0.0043922065,0.0008021043,-0.0030394669,-0.0085379167,-0.0047331739,-0.0116966055
2008-01-30,0.0068009132,0.0037480746,0.0066337139,0.0040681417,-0.0021231534,-0.0044505796
2008-01-31,0.0003624388,0.0066434994,0.0003119186,0.0056801407,-0.0144190159,-0.0012920132
2008-02-01,-0.0158498770,-0.0142399047,-0.0113343970,-0.0117366677,-0.0095988525,-0.0035831256
2008-02-04,-0.0030280438,-0.0110094995,-0.0007303714,0.0026772114,0.0076442008,0.0075704987
2008-02-05,0.0076736927,-0.0034351097,0.0041690710,-0.0004720780,0.0023371221,0.0171358756
2008-02-06,-0.0066362909,0.0014284648,-0.0129664665,-0.0060146135,-0.0035129971,0.0156726771
2008-02-07,-0.0004448528,0.0057095542,0.0024486134,-0.0006161978,0.0007776377,0.0048140977
2008-02-08,0.0029235001,-0.0136405462,0.0053605485,0.0141633351,0.0074113146,-0.0017824265
2008-02-11,0.0031312502,0.0025164597,0.0040903173,0.0055823948,0.0010050456,-0.0018744560
2008-02-12,-0.0014576975,-0.0024135594,-0.0069575753,-0.0047631152,0.0076977972,0.0032259420
2008-02-13,0.0022374197,-0.0049992974,0.0111443058,0.0039557939,-0.0023467231,-0.0148557458
2008-02-14,0.0025869335,-0.0015135463,0.0084564663,-0.0174799386,-0.0090985308,0.0024569828
2008-02-15,-0.0042507001,0.0071226048,-0.0015844753,-0.0074613176,-0.0002475980,0.0024724713
2008-02-18,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2008-02-19,0.0017140014,0.0001890819,-0.0026415864,-0.0110343958,0.0012504207,0.0010712795
2008-02-20,-0.0018429131,0.0014604991,0.0017482679,-0.0024480661,-0.0054851688,-0.0067628970
2008-02-21,0.0042493083,0.0071744624,-0.0035791127,0.0000195465,0.0033704414,0.0053497686
2008-02-22,-0.0053784745,0.0013891723,0.0028270969,0.0012396158,0.0016001831,-0.0057884939
2008-02-25,-0.0035263499,0.0026031733,-0.0040546016,-0.0055651385,-0.0027919233,-0.0015945893
2008-02-26,0.0013287647,-0.0052907015,-0.0061008551,-0.0028905309,0.0026396752,-0.0009303795
2008-02-27,0.0060964868,0.0043884106,0.0016786935,0.0032644572,-0.0012962244,-0.0049533219
2008-02-28,0.0072896839,-0.0132984023,0.0022297272,-0.0018081231,0.0002605172,0.0004738819
2008-02-29,0.0033155207,-0.0056507452,-0.0032639826,-0.0010780074,0.0024198959,0.0108110876
2008-03-03,-0.0027560590,-0.0034222957,-0.0073993121,-0.0095334161,-0.0007603260,-0.0018333907
2008-03-04,0.0051643717,0.0007697585,0.0094370761,0.0167155807,0.0043695862,0.0052243291
2008-03-05,-0.0004923110,-0.0015003151,-0.0111817199,0.0011772087,0.0026063933,-0.0017640772
2008-03-06,0.0072100353,-0.0070941288,0.0051042317,-0.0050443645,0.0045347267,0.0080112355
2008-03-07,0.0030694470,0.0024364955,0.0085477159,0.0083397830,-0.0008532195,-0.0030907465
2008-03-10,0.0055148367,-0.0005551246,0.0017795495,0.0058860791,0.0047823305,0.0121810886
2008-03-11,0.0047099376,0.0022216352,0.0023759031,0.0021231570,-0.0084269034,-0.0405964831
2008-03-12,0.0020348713,-0.0084756206,0.0055345649,-0.0021331953,0.0012894589,0.0022198941
2008-03-13,-0.0005214236,0.0050772478,0.0009047350,0.0134105693,0.0016521138,0.0067008964
2008-03-14,0.0032786113,-0.0059976008,0.0002853806,0.0013685194,-0.0027316847,0.0045171209
2008-03-17,0.0127373567,0.0074133833,0.0005442923,0.0002046503,0.0060401071,0.0029947458
2008-03-18,-0.0046130204,0.0055489665,0.0013218235,-0.0072891154,-0.0118535981,-0.0194849924
2008-03-19,-0.0001290639,0.0025434353,0.0173583069,-0.0019328541,0.0137265693,0.0214179816
2008-03-20,0.0034999596,0.0167159867,0.0030854830,0.0048557638,-0.0106100253,-0.0128689720
2008-03-21,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2008-03-24,-0.0013984087,-0.0047548657,0.0140096544,0.0116051350,0.0017390992,-0.0079113232
2008-03-25,-0.0073959083,-0.0092893867,-0.0017730244,0.0023831347,0.0004069307,-0.0026255936
2008-03-26,0.0045578772,-0.0110898687,-0.0001934945,-0.0010597526,0.0061831648,0.0012102373
2008-03-27,-0.0026722241,-0.0055781122,-0.0120381916,-0.0054812294,0.0032765195,0.0077011852
2008-03-28,0.0051130714,-0.0019906307,-0.0004683722,0.0043976264,0.0056778096,0.0086718179
2008-03-31,-0.0001634565,0.0022423356,0.0065490374,0.0073641447,0.0028518447,0.0054028412
2008-04-01,0.0030919013,-0.0029636460,0.0042857729,-0.0170885613,-0.0120101819,-0.0228321795
2008-04-02,-0.0001673891,-0.0065780994,-0.0018807895,-0.0048416272,-0.0033157364,-0.0043866972
2008-04-03,-0.0040940912,-0.0001016858,-0.0016315975,0.0019812675,-0.0007313516,-0.0014191302
2008-04-04,-0.0028198804,-0.0123644766,0.0006506394,-0.0028841461,0.0013444498,-0.0005605249
2008-04-07,-0.0027238099,-0.0026136315,0.0012362062,-0.0045104719,0.0000681086,0.0016320146
2008-04-08,0.0019190272,-0.0001903652,-0.0006063433,0.0062249668,0.0049748792,0.0000377509
2008-04-09,0.0035289403,0.0090760461,-0.0050837813,0.0047906003,0.0041998999,0.0044957389
2008-04-10,-0.0025576330,0.0065957848,0.0022266120,-0.0011311724,0.0043881821,0.0005531060
2008-04-11,0.0058760893,-0.0007363996,-0.0034004779,0.0124654583,0.0027280144,0.0115485630
2008-04-14,-0.0021527526,-0.0021511076,0.0013249960,0.0025517925,0.0069227280,0.0044030507
2008-04-15,0.0015829220,0.0020280339,-0.0066838531,-0.0016214402,-0.0033086323,-0.0021215087
2008-04-16,0.0008868934,-0.0071893264,-0.0008083274,-0.0134257877,-0.0057189804,-0.0162353011
2008-04-17,-0.0002006868,0.0023024378,0.0023247570,-0.0010258411,-0.0011734503,-0.0121844526
2008-04-18,-0.0053861580,-0.0045496349,0.0055633776,-0.0171766369,-0.0059169276,-0.0162564109
2008-04-21,0.0014052556,0.0112967256,0.0049275979,0.0041159357,0.0088481720,-0.0047102499
2008-04-22,0.0102169055,0.0042912967,-0.0021937426,0.0052403016,0.0023447224,0.0035151540
2008-04-23,0.0032013965,0.0072803683,0.0071090365,0.0033031871,0.0056812494,0.0002812596
2008-04-24,0.0011918205,-0.0043731507,-0.0010320410,-0.0038987271,-0.0024583723,-0.0058517586
2008-04-25,-0.0120090446,-0.0082390256,-0.0007348640,-0.0037491028,-0.0114815488,-0.0040843453
2008-04-28,-0.0059257931,-0.0072809526,0.0048653995,-0.0030737886,0.0023427594,-0.0003675520
2008-04-29,0.0053108102,0.0111716813,0.0148157158,0.0120096466,0.0105316776,0.0075748610
2008-04-30,0.0081354326,-0.0025096707,0.0006071585,-0.0009350963,0.0050461736,0.0019416790
2008-05-01,-0.0041320341,0.0041232933,0.0138340699,-0.0062060309,-0.0050512927,-0.0057460917
2008-05-02,-0.0041110072,0.0001434726,-0.0020239393,-0.0038961002,0.0030769458,-0.0042092103
2008-05-05,-0.0034574682,-0.0041016992,-0.0012901352,-0.0013447724,0.0021801094,-0.0007794985
2008-05-06,-0.0034239988,-0.0002900327,-0.0035008316,-0.0105966198,-0.0052819240,-0.0122540900
2008-05-07,0.0017530904,0.0078845834,-0.0034875780,0.0041435639,0.0008038024,0.0072818619
2008-05-08,-0.0022470743,-0.0059792363,0.0007028601,-0.0073179301,0.0020518184,-0.0045633064
2008-05-09,0.0028264143,0.0078983574,0.0014777083,0.0050816389,0.0017148927,0.0033442212
2008-05-12,-0.0006666719,-0.0024253053,0.0079781600,0.0018872495,-0.0011260769,-0.0016002544
2008-05-13,-0.0078194545,-0.0034352000,0.0041934266,0.0014017397,0.0031874478,0.0005297243
2008-05-14,0.0001789352,0.0079906155,-0.0028950165,0.0019765242,-0.0063648541,-0.0000442615
2008-05-15,0.0009447913,0.0059870426,0.0030970837,-0.0080151860,0.0040274857,-0.0056351276
2008-05-16,-0.0013828085,-0.0009937299,-0.0051148116,-0.0040203431,0.0012312392,-0.0015264336
2008-05-19,-0.0020589756,-0.0014599117,0.0061811135,0.0008234284,0.0019771358,0.0020627716
2008-05-20,-0.0054211514,-0.0081693665,-0.0000269069,0.0001212740,0.0032484923,-0.0002662243
2008-05-21,0.0019587239,0.0034014919,-0.0027775726,0.0038515828,0.0028168677,0.0070855711
2008-05-22,0.0012207106,0.0032245807,0.0047404636,0.0066250877,0.0010159025,0.0051783054
2008-05-23,-0.0004373777,0.0026724232,0.0049681086,0.0078296102,0.0079884499,0.0054783959
2008-05-26,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2008-05-27,-0.0015571975,0.0046565669,0.0073205470,0.0004995973,0.0004410187,-0.0032191090
2008-05-28,-0.0042846717,0.0022867448,-0.0031313668,-0.0015999353,-0.0031395540,-0.0075946700
2008-05-29,0.0045941605,-0.0015134942,0.0064441062,0.0095026121,0.0032634479,0.0099212983
2008-05-30,-0.0019348112,0.0031419876,0.0027216697,-0.0034377886,0.0003333492,-0.0032121247
2008-06-02,-0.0002011459,0.0023790526,0.0000774431,-0.0006155541,0.0014001466,0.0011309899
2008-06-03,-0.0005273523,0.0006542014,0.0011489184,0.0026063890,-0.0023100184,0.0042528616
